"newID","pop","avg_long_stamen_length","avg_short_stamen_length","avg_pistil_length","avg_floral_tube_length","avg_crease_to_top_height","avg_crease_to_bottom_height","avg_tube_height_at_base","avg_tube_height_at_inflection","avg_mouth_angle","avg_platform_angle","avg_upper_petal_angle","avg_tube_width_at_mouth","avg_tube_width_at_base","avg_lower_petal_angle","avg_tube_height_at_mouth","avg_mouth_constriction_angle","avg_stamen_length_ratio","avg_longstamen_pistil_ratio","avg_longstamen_tube_ratio","avg_pistil_tube_ratio","avg_floral_crease_ratio","avg_mouth_height_width_ratio","avg_throat_inflation_ratio","avg_nectary_area","total_brightness","chroma","modified_hue","K1","K2","rgb","region","subpopulation","class"
"132-074",132,23.2285,20.49,24.459,18.813,4.0615,2.39,2.151,3.129,69.2795,69.2795,140.9345,5.533,3.1845,149.7865,6.4515,0,1.1335800941447,0.949829905334577,1.23562565098384,1.30121789489688,1.69856101681236,1.16627448578059,1.45996464200136,1.37433333333333,168.2583535176,0.265863227939849,86.5802345949434,0.97785,0.02215,"#E989BFFF","sierras","hybrids_gemlakes","hybrid"
"132-075",132,22.8445,18.6565,32.8525,23.971,5.8065,1.3125,2.6195,4.104,71.3175,40.6765,132.5535,6.083,3.8005,156.129,7.1185,-30.6405,1.2243605267949,0.695391658925284,0.953180562785425,1.37164085498764,5.15715494240906,1.17026815910836,1.61228073807878,1.1445,134.027427012058,0.30835469046129,66.8908101216055,0.288847,0.711153,"#B076B7FF","sierras","hybrids_gemlakes","hybrid"
"132-076",132,26.937,23.793,27.263,20.044,4.349,1.5405,1.874,2.996,48.4085,39.0455,156.5725,5.672,3.0645,155.019,5.889,-9.363,1.13195976095472,0.987819327160149,1.34357664913469,1.36028722448314,2.86067196025562,1.03945121254672,1.59984187255703,1.27333333333333,138.922863758507,0.388590457163394,88.78833065317,0.986564,0.013436,"#DC66A5FF","sierras","hybrids_gemlakes","hybrid"
"132-077",132,26.817,24.5555,30.0565,23.244,4.684,1.493,2.549,3.7475,73.743,38.211,141.3315,7.2295,3.282,144.9255,6.177,-35.532,1.09211750008156,0.892424655237716,1.15373338682873,1.29305382292491,3.14584667947897,0.856302429561955,1.46947543946946,1.04766666666667,132.902729716524,0.394653367045897,82.6265144619493,0.715386,0.284614,"#CA63A8FF","sierras","hybrids_gemlakes","hybrid"
"132-078",132,26.5845,23.263,24.1095,19.395,4.0415,1.5055,2.0825,3.209,60.8555,39.2455,153.104,5.5125,3.0325,146.0405,5.547,-21.6105,1.14278185228289,1.10354151113882,1.37125009647104,1.24411100374689,2.93784428524848,1.00852204301808,1.54627595879133,1.16275,177.615820961265,0.238129907916402,84.4315167015365,0.90726,0.09274,"#EA92C5FF","sierras","hybrids_gemlakes","hybrid"
"132-079",132,25.0775,22.1565,26.562,21.1095,3.9635,1.594,2.3325,3.439,43.233,28.6035,160.8475,6.128,2.9305,155.9195,5.5575,-14.6295,1.13238103446564,0.951472027708757,1.18797785572156,1.2478624447994,2.64787771091304,0.908153006380074,1.47492419835713,1.0255,133.6095158459,0.347720773534691,78.0933406816616,0.667913,0.332087,"#C26EAFFF","sierras","hybrids_gemlakes","hybrid"
"132-080",132,24.2255,19.2145,29.5435,20.5985,5.9,2.333,3.7205,4.236,76.781,41.9275,138.708,7.778,4.376,144.511,8.233,-34.8535,1.26075440989228,0.821043567970583,1.17657703162331,1.4365133344074,2.56332465458296,1.05856289112564,1.13967865864856,1.2055,188.732841146395,0.157254851064581,59.4188742950037,0.240712,0.759288,"#D2AAD6FF","sierras","hybrids_gemlakes","hybrid"
"132-081",132,25.144,22.775,27.2625,20.3185,3.467,1.5855,2.1405,3.251,54.935,38.41,148.277,5.064,2.438,156.7875,5.0525,-16.5255,1.1040204133253,0.922600478866186,1.23788121652217,1.34174300375512,2.18558743142224,0.997406349960016,1.52430666505063,1.2555,123.954611292948,0.402710552891439,78.9070387024792,0.826596,0.173404,"#BB60A5FF","sierras","hybrids_gemlakes","hybrid"
"132-082",132,24.6205,21.004,22.0905,18.3905,3.279,1.809,2.1575,3.3765,43.745,43.745,153.1965,5.4085,2.8105,163.0585,5.0875,0,1.17216520681894,1.11705090660837,1.33985585962487,1.20067782449009,1.81946767921344,0.942663853762354,1.56499056023319,1.34266666666667,112.32880065693,0.524050522401023,89.2290716330448,0.947434,0.052566,"#C64689FF","sierras","hybrids_gemlakes","hybrid"
"132-083",132,25.2135,21.5465,24.958,20.3175,2.7095,1.89,2.0175,3.2895,50.9515,40.6445,154.364,5.9195,2.7085,154.6845,4.5995,-10.307,1.17011308893878,1.01012181639533,1.24083753112112,1.22870825457958,1.49661291263769,0.781652733777278,1.63632202756713,1.298,125.086565680882,0.451067434631804,87.3508129418205,0.997919,0.002081,"#D0549AFF","sierras","hybrids_gemlakes","hybrid"
"132-084",132,28.4655,25.7815,30.6195,25.6385,4.5835,2.7455,2.552,3.6535,36.7515,30.068,148.92,7.037,2.954,174.328,7.329,-6.6835,1.10416135600923,0.929765469724281,1.11036565622268,1.1946974763072,1.747807193036,1.042107625021,1.43114049958356,0.895333333333333,164.396014201306,0.220186094258853,67.4688557365997,0.312836,0.687164,"#CA94C5FF","sierras","hybrids_gemlakes","hybrid"
"132-085",132,26.7235,23.156,25.3355,20.024,3.1195,2.1585,1.786,3.1355,37.7075,37.7075,153.4155,4.8045,2.5925,168.877,5.2785,0,1.15404444855734,1.05474965768721,1.3350964216432,1.26568695157329,1.47287114512696,1.10002194982182,1.756521557661,1.27025,104.191514071582,0.571822940654676,89.8953221295175,0.99999,1e-05,"#BF3C7EFF","sierras","hybrids_gemlakes","hybrid"
"132-086",132,24.368,21.896,25.6055,20.9205,2.826,2.218,1.932,2.7405,67.5025,60.9015,143.013,4.422,2.284,149.4845,5.0445,-6.6015,1.11394057365888,0.951735653113719,1.16556276106165,1.22412443075638,1.28794077175893,1.14616377232845,1.42048672988264,1.08866666666667,136.510907372115,0.356219145565775,79.2851447901153,0.838379,0.161621,"#C86DAEFF","sierras","hybrids_gemlakes","hybrid"
"132-087",132,25.2445,23.0655,27.75,20.7155,3.407,1.89,1.9635,2.888,65.957,50.013,142.673,5.6465,2.984,151.37,5.297,-15.9435,1.09400144823828,0.909332194701614,1.21807964599706,1.33950349664215,1.80392676165757,0.938035796519224,1.46451141294095,1.81275,109.030408420638,0.45650405002422,79.0302590779404,0.800646,0.199354,"#AE5298FF","sierras","hybrids_gemlakes","hybrid"
"132-088",132,24.2395,21.531,26.1225,20.324,2.7575,1.7855,1.7585,3.675,44.9425,44.9425,164.6595,4.414,2.737,150.3985,4.543,0,1.1262790575475,0.928357650308374,1.19266081944009,1.28540936216769,1.54416638062649,1.03031493515497,2.08956427121397,1.06875,132.56697365154,0.411434498695639,86.2195326371969,0.913796,0.086204,"#D55DA1FF","sierras","hybrids_gemlakes","hybrid"
"132-089",132,26.715,23.089,28.2875,23.866,4.0925,1.7655,2.5905,4.679,83.7755,42.6825,137.876,6.29,2.7255,138.3495,5.8575,-41.0925,1.15696199529369,0.944414145527824,1.11929704053805,1.18565801565462,2.32091020823281,0.932935404322739,1.82103952374359,0.96175,135.620590763497,0.410308825038661,86.290259937641,0.650208,0.349792,"#D65EA5FF","sierras","hybrids_gemlakes","hybrid"
"132-090",132,25.2475,21.323,25.383,20.987,3.279,1.792,1.5555,3.526,65.577,56.5455,140.417,5.6205,2.9055,154.006,5.0715,-9.0315,1.18426296124805,0.995418087197498,1.20300654155868,1.20944565141106,1.84604194314413,0.904799587354219,2.26681269906453,1.8885,111.267382066215,0.530622315837356,88.3872401003088,0.92904,0.07096,"#C54389FF","sierras","hybrids_gemlakes","hybrid"
"132-091",132,23.922,19.8815,29.793,24.0445,4.102,1.886,2.8845,4.1455,55.974,39.189,143.1075,8.665,2.906,160.919,5.9875,-16.7845,1.20303026779081,0.802941595496669,0.9953739350635,1.23965876583139,2.30033756477916,0.690911621489153,1.43963483636458,0.889333333333333,126.18424633571,0.326305006831808,68.1613997571371,0.213686,0.786314,"#A971B2FF","sierras","hybrids_gemlakes","hybrid"
"132-092",132,26.1375,23.5815,27.0915,21.9315,3.227,2.0315,1.772,3.1565,51.702,38.5465,147.2265,5.594,2.5755,161.0715,5.2585,-13.1555,1.10840593726865,0.965229567032723,1.19204510300496,1.23515819850364,1.59391901995856,0.941819221555937,1.78534626997711,1.11025,97.731777065506,0.53369505137463,84.00928164177,0.842149,0.157851,"#AC3F86FF","sierras","hybrids_gemlakes","hybrid"
"132-093",132,30.363,26.014,32.86,24.5585,3.69,2.8575,2.788,4.073,37.3655,37.3655,142.9835,7.103,2.969,179.651,6.5475,0,1.16717715335716,0.924040802576507,1.23738537521178,1.33943617136542,1.32697509891111,0.922408381309973,1.45928156751999,1.23325,115.907045458428,0.383535268103969,83.6321274446551,0.645334,0.354666,"#B56A98FF","sierras","hybrids_gemlakes","hybrid"
"132-094",132,27.484,22.6395,30.0565,23.1945,3.7785,2.5465,2.1785,3.1405,70.3995,70.3995,132.7265,5.687,3.018,156.874,6.325,0,1.21422347919753,0.914754967218149,1.18514201342891,1.29628762283065,1.5779098946745,1.11111545654369,1.44936501220893,1.31733333333333,135.758136473864,0.366474638795674,81.564107467546,0.694169,0.305831,"#C96BABFF","sierras","hybrids_gemlakes","hybrid"
"132-095",132,30.0265,26.1865,30.366,23.0075,4.5,2.4995,2.387,3.7965,43.233,43.233,151.531,7.095,3.2175,165.236,6.9995,0,1.14646769303822,0.988777228803426,1.30500453924379,1.31981526376661,1.83719240086702,0.986362332638858,1.59607044074565,1.512,117.979164061579,0.484001537043717,86.5977348407625,0.703222,0.296778,"#C84B95FF","sierras","hybrids_gemlakes","hybrid"
"132-096",132,32.32,28.761,32.562,29.4675,4.3105,2.0305,2.19,3.228,78.4325,64.6165,133.184,6.3305,3.112,148.3835,6.341,-13.816,1.12379160829483,0.992568989050091,1.09679800177271,1.10500982835263,2.2980876553126,1.00291500276425,1.47483428691961,0.9985,144.721345101259,0.293925887882286,73.998806866088,0.397297,0.602703,"#C17EBAFF","sierras","hybrids_gemlakes","hybrid"
"132-097",132,29.115,24.1615,29.274,23.7565,4.162,2.0095,2.86,3.7585,25.775,25.775,151.9695,6.1405,3.3695,182.2555,6.1715,0,1.20487549389275,0.994877510025718,1.22608901091999,1.23229392460324,2.12099487900412,1.00790315719832,1.30981004740246,1.5475,122.075842388119,0.410989096676866,80.0563598310286,0.46461,0.53539,"#BB5FA1FF","sierras","hybrids_gemlakes","hybrid"
"132-098",132,28.514,24.1005,29.085,25.624,5.6055,3.0275,2.756,4.6405,52.1645,48.546,146.5635,7.939,3.7695,161.272,8.633,-3.6185,1.18316345950136,0.980401583309217,1.11407793191275,1.13658153670055,1.86655409953133,1.08761231371023,1.69517581782404,1.75075,126.938776197751,0.325351970250453,71.4579394788093,0.170675,0.829325,"#AD73B0FF","sierras","hybrids_gemlakes","hybrid"
"132-099",132,29.3425,25.0435,30.2355,23.197,5.2875,1.995,2.3525,4.5335,84.054,49.818,135.317,7.25,3.14,140.6295,7.282,-34.2355,1.17206879032179,0.970983793955476,1.26641797844607,1.30395591621416,2.65756121653707,1.00509246214439,1.92544906390403,1.9025,111.237238724575,0.44245447163283,78.1593358680212,0.496273,0.503727,"#AF549DFF","sierras","hybrids_gemlakes","hybrid"
"132-100",132,25.952,24.151,29.7655,21.138,3.1025,2.311,1.729,3.219,61.8905,61.8905,155.6415,5.4,2.669,142.4685,5.414,0,1.07474807521272,0.871969600861118,1.22777906935608,1.40820866071546,1.40051325178151,1.00290277942055,1.86271229931783,1.26225,120.083659347082,0.474909903619081,89.0119223033886,0.98097,0.01903,"#CD5291FF","sierras","hybrids_gemlakes","hybrid"
"132-101",132,32.066,25.363,35.3675,29.336,6.05,3.317,3.514,4.5905,76.629,52.084,125.364,8.1185,4.0695,158.008,9.367,-24.545,1.2648158169479,0.906331084579971,1.09388235048329,1.20622216487677,1.94991703233543,1.15363924101064,1.31637529460148,1.49125,168.670520887233,0.192550073586361,58.9976711652644,NA,NA,"#C29CCEFF","sierras",NA,NA
"132-102",132,29.7575,25.5505,32.074,26.1195,5.3875,2.7925,2.7875,4.252,82.543,82.543,125.248,7.827,3.252,152.209,8.18,0,1.16552250888677,0.927789320606549,1.13930490369788,1.22797335816626,2.06157848147507,1.04847203528311,1.52541537431951,1.761,150.01828583172,0.29547566434215,72.6561045950165,0.501135,0.498865,"#C77DBDFF","sierras","hybrids_gemlakes","hybrid"
"132-103",132,30.78,26.319,35.2125,29.9095,4.495,2.7135,3.154,4.3565,52.4695,42.019,140.166,6.952,2.996,167.3645,7.2085,-10.4505,1.16985594630474,0.874686110350253,1.0291219964511,1.17692332248875,1.67429798572271,1.04092368311043,1.38053551992462,1.27875,151.514921973893,0.243353862643009,66.6167518089095,0.309167,0.690833,"#BD8AC2FF","sierras","hybrids_gemlakes","hybrid"
"132-104",132,29.727,25.859,32.065,24.039,7.313,1.545,2.712,5.541,34.027,24.334,147.214,8.344,5.17,178.759,8.858,-9.693,1.14958041687614,0.92708560736005,1.2366154998128,1.33387412121968,4.73333333333333,1.06160115052733,2.04314159292035,1.067,161.932328342171,0.198080304054464,54.0399815882633,0.054155,0.945845,"#B899CDFF","sierras","hybrids_gemlakes","hybrid"
"132-105",132,27.0955,22.308,33.0135,26.854,5.7,1.951,3.9885,5.646,49.7775,30.0255,155.506,7.3905,4.4305,154.717,7.65,-19.7515,1.22816926663081,0.821214528288045,1.00938375988085,1.23081500048189,2.92206556760313,1.04433397865925,1.41611115488998,1.463,120.059670489903,0.38937080121919,71.9713917283,0.235205,0.764795,"#AE60ACFF","sierras","hybrids_gemlakes","hybrid"
"132-106",132,31.808,25.347,29.934,27.236,5.758,3.509,3.631,6.404,82.606,48.717,129.239,8.047,3.643,148.155,9.267,-33.889,1.25490196078431,1.06260439633861,1.16786605962696,1.09906006755764,1.6409233399829,1.15160929538959,1.76370145965299,1.3095,121.243354233301,0.333041259508656,71.0939469418151,0.117893,0.882107,"#A870ADFF","sierras","hybrids_gemlakes","hybrid"
"132-107",132,29.0145,25.827,30.987,25.1585,4.9435,2.131,2.8055,4.8785,70.188,49.33,145.868,6.637,2.916,143.9445,7.074,-20.8575,1.12404104600219,0.901248910833575,1.15326403661068,1.27950284912049,2.31194736758455,1.06810657604433,1.73404559147238,1.08175,130.21425455152,0.379742648545609,75.9277568964751,0.508031,0.491969,"#BF64ADFF","sierras","hybrids_gemlakes","hybrid"
"132-108",132,27.358,23.609,31.084,23.8755,4.2,2.2655,2.3845,4.083,70.413,45.7585,138.6125,5.7135,2.8595,150.9755,6.4655,-24.6535,1.15889275135458,0.879873715722305,1.14650926263028,1.30371141307924,1.89321596539273,1.13151450564137,1.72913774973712,0.9675,126.087120973562,0.371053611386645,78.7514539117276,0.492002,0.507998,"#BC67A6FF","sierras","hybrids_gemlakes","hybrid"
"132-109",132,29.5245,24.7515,33.344,25.182,4.8505,2.2255,2.408,3.7315,60.7045,46.5525,141.9585,7.1895,2.989,157.337,7.076,-14.152,1.19272940481538,0.885373393274413,1.17234554289806,1.32412704789759,2.33962260099823,0.999400841161975,1.54863794164922,1.28975,128.929210388337,0.369400331301467,78.8762915450612,0.427294,0.572706,"#C069A8FF","sierras","hybrids_gemlakes","hybrid"
"132-110",132,32.0255,30.13,35.4085,29.885,5.0535,2.4485,2.34,3.126,82.0565,53.6085,125.6395,6.552,2.488,152.304,7.502,-28.448,1.06501375654573,0.904569911267751,1.07188751261543,1.18520692910863,2.22206095332389,1.14753169868836,1.33273232330717,1.134,111.532022452007,0.364855294924268,71.6136515451166,0.276484,0.723516,"#9D67A6FF","sierras","hybrids_gemlakes","hybrid"
"132-111",132,30.393,25.962,30.729,24.839,5.076,2.52,3.143,4.843,62.146,42.158,146.908,7.959,3.957,150.946,7.596,-19.988,1.1706725213774,0.989065703407205,1.22359998389629,1.23712709851443,2.01428571428571,0.954391255182812,1.54088450524976,1.853,109.391265685372,0.444682320533529,77.0307232772457,0.503563,0.496437,"#AB519DFF","sierras","hybrids_gemlakes","hybrid"
"132-112",132,28.661,24.872,29.5345,25.102,5.0605,2.1975,2.234,3.678,66.473,33.387,151.3445,6.457,3.6325,142.1825,7.259,-33.0865,1.15237343329227,0.970418061917527,1.14178950301715,1.17659635987643,2.51095587037942,1.13448366810663,1.64453459504011,1.12675,141.95606038541,0.333166169995757,76.7876470423196,0.417614,0.582386,"#C575B4FF","sierras","hybrids_gemlakes","hybrid"
"132-113",132,25.559,20.887,28.754,25.309,4.997,2.4155,3.096,4.707,59.6615,37.8455,143.939,7.1465,3.481,156.3995,7.412,-21.816,1.22325041305269,0.889252276913966,1.00965407302326,1.13579269697096,2.18370691865363,1.03854627666735,1.53648858716363,1.685,117.792645415873,0.411297081817905,74.189754824299,0.280007,0.719993,"#B15AA6FF","sierras","hybrids_gemlakes","hybrid"
"132-114",132,25.806,22.653,27.54,22.1255,3.0465,1.971,2.4715,3.4545,41.8775,41.8775,158.4345,4.8605,2.8805,159.6875,5.018,0,1.13941866575045,0.936940708849676,1.16611852740371,1.24476685797486,1.54955678381479,1.03433305637359,1.39676477395274,1.494,118.333879240906,0.48511448200531,85.7996521959024,0.702173,0.297827,"#C64C95FF","sierras","hybrids_gemlakes","hybrid"
"132-115",132,28.7785,24.642,34.738,26.5945,5.4535,2.7335,3.2785,6.672,37.734,37.734,155.815,9.1245,3.731,166.451,8.187,0,1.16856004209249,0.829785206886138,1.08176524486547,1.30479731596891,2.1459594925332,0.900216404548579,2.03155680426683,1.214,135.238284513809,0.304443215869618,70.5296707744221,0.048335,0.951665,"#B37AB7FF","sierras","hybrids_gemlakes","hybrid"
"132-116",132,24.8215,22.4045,27.778,20.624,4.223,1.623,2.2125,3.185,59.818,39.469,145.986,6.549,2.9495,154.196,5.8455,-20.3495,1.10809347090307,0.894929890119509,1.20371734169221,1.34613109463053,2.67546628104582,0.89223502390547,1.44731554689365,1.2,134.314331117358,0.376132175501216,77.2341442551029,0.507995,0.492005,"#C466AFFF","sierras","hybrids_gemlakes","hybrid"
"132-117",132,23.757,20.175,26.577,19.887,4.111,2.3645,2.5235,4.025,51.1765,42.365,147.9095,5.759,3.119,160.9145,6.476,-8.8115,1.17956162024957,0.894525072886948,1.19498998885288,1.33831698467172,1.7531924510129,1.12446879856511,1.59496022486678,1.2625,134.760335082242,0.363724205602467,81.4317358741357,0.561523,0.438477,"#C86BAAFF","sierras","hybrids_gemlakes","hybrid"
"132-118",132,25.948,23.024,30.6025,25.8115,7.075,2.677,3.6145,5.4885,55.631,44.1395,137.401,7.8905,3.2465,166.968,9.752,-11.492,1.12740817017841,0.848619082754475,1.00443322142865,1.1843786685921,2.63944806665615,1.23720781692,1.51593520243197,1.08425,142.864063670259,0.235569154903273,68.0653336815308,0.019876,0.980124,"#B28CBBFF","sierras","hybrids_gemlakes","hybrid"
"132-119",132,26.597,23.968,25.1105,21.523,3.1155,1.6945,2.017,3.196,77.059,55.029,138.974,5.358,2.7355,143.9675,4.81,-22.0295,1.10994208377817,1.0596678621218,1.23645362498858,1.16675563214696,1.83858615991355,0.902132469612435,1.58488871311753,1.66775,128.243993295856,0.440726570298801,88.6914865059966,0.984117,0.015883,"#D4599BFF","sierras","hybrids_gemlakes","hybrid"
"132-120",132,25.6565,22.1485,28.59,22.1945,3.511,1.967,2.152,3.632,43.773,43.773,140.8705,6.132,2.652,175.3565,5.4775,0,1.15999318331841,0.89727677688293,1.15575151555388,1.28796881062292,1.78759205823375,0.896725640235609,1.67857530134853,0.7555,131.779178455494,0.332890538204934,75.8801751100935,0.42919,0.57081,"#B873B0FF","sierras","hybrids_gemlakes","hybrid"
"132-121",132,32.629,29.328,34.1665,27.7425,4.067,1.485,1.6415,4.221,67.2865,39.4175,143.137,5.657,3.2665,149.5765,5.552,-27.8695,1.11257703597434,0.955108499161138,1.17676938647046,1.23183997934801,2.84980392649231,0.981347094205247,2.5701340623083,1.86133333333333,128.405842857944,0.414542337587266,81.4216870554155,0.816663,0.183337,"#C75DA4FF","sierras","hybrids_gemlakes","hybrid"
"132-122",132,31.405,27.048,35.217,27.008,3.962,1.862,2.742,3.387,58.392,58.392,149.443,7.323,3.488,152.166,5.824,0,1.16108399881692,0.89175682198938,1.16280361374408,1.30394697867299,2.12781954887218,0.795302471664618,1.23522975929978,1.1835,127.032153608716,0.373037783671077,76.7305634082721,0.59193,0.40807,"#B767ADFF","sierras","hybrids_gemlakes","hybrid"
"132-123",132,27.614,23.654,27.184,22.611,3.389,1.943,1.642,3.368,38.011,38.011,149.504,6.089,2.826,172.486,5.332,0,1.16741354527775,1.01581812831077,1.22126398655522,1.20224669408695,1.74420998455996,0.875677451141402,2.05115712545676,1.438,144.796420111682,0.342264151000575,88.4014693769093,0.744989,0.255011,"#DB73AAFF","sierras","hybrids_gemlakes","hybrid"
"132-124",132,29.3615,26.566,28.267,21.949,3.429,2.042,2.3405,3.689,52.277,52.277,151.564,5.8855,2.893,156.159,5.471,0,1.09971392004818,1.03994722288542,1.34438926602579,1.33541391407353,1.67923604309501,0.811359928815067,1.57223565142503,1.60833333333333,119.156406500395,0.470152188858521,87.9762950882878,0.739989,0.260011,"#C95294FF","sierras","hybrids_gemlakes","hybrid"
"132-125",132,28.8515,24.9705,29.6825,24.2755,3.2475,1.7025,1.7595,2.913,33.968,33.968,153.9385,5.6365,3.09,172.0935,4.95,0,1.15808278589313,0.97218610480999,1.18843008724237,1.22253174386143,1.96759398496241,0.877669005843903,1.65761629112826,1.95325,144.291516950012,0.356530768962942,88.2559714758933,0.922913,0.077087,"#DB71A9FF","sierras","hybrids_gemlakes","hybrid"
"132-126",132,27.7985,23.1535,30.5045,21.7655,4.423,1.8995,1.831,2.8455,67.9225,37.6905,150.5665,5.777,3.2255,141.511,6.3225,-30.2315,1.20062578531162,0.911324453926496,1.27745494567549,1.40170098361607,2.34097020732588,1.09433144318912,1.55408135872289,1.45375,133.161339037942,0.386480557553126,78.8215865504563,0.772676,0.227324,"#C762ACFF","sierras","hybrids_gemlakes","hybrid"
"132-127",132,28.7875,24.7875,30.159,27.211,5.3155,2.398,3.097,4.144,71.299,55.2925,126.9465,7.1845,3.2685,161.7545,7.714,-16.0065,1.16130620793955,0.954509288171408,1.05828355271844,1.10912482598229,2.38944262222745,1.07399006406193,1.32982232162398,1.5685,107.739444295768,0.435387581448879,78.655805818339,0.445263,0.554737,"#AA5898FF","sierras","hybrids_gemlakes","hybrid"
"132-128",132,24.931,22.039,21.139,20.8225,2.533,1.443,1.7185,2.8,52.94,52.94,138.063,5.4945,2.6645,168.997,3.976,0,1.13072264362387,1.18051155344779,1.19856065293206,1.01527003627272,1.80156919168643,0.723754366611509,1.62896270581758,1.162,120.868225143969,0.469057687369041,88.3238866279613,0.862212,0.137788,"#CF4F94FF","sierras","hybrids_gemlakes","hybrid"
"132-129",132,24.618,21.423,25.7035,18.9405,2.8725,1.919,2.111,3.8295,32.8455,26.9475,161.1185,5.7465,3.1815,166.0365,4.792,-5.8975,1.14922431740957,0.95775789297445,1.29965830625537,1.35696909849678,1.56187597525481,0.840158689488803,1.81738111510132,1.038,121.480031120966,0.469675421061645,87.9673639648617,0.753317,0.246683,"#CC5195FF","sierras","hybrids_gemlakes","hybrid"
"132-130",132,28.6275,25.4145,29.7495,22.2145,4.6695,1.905,2.6085,4.109,84.472,30.51,151.6995,6.5115,3.4505,123.829,6.5745,-53.962,1.12635359177958,0.962303920623275,1.28876218780054,1.3392009530985,2.45481602567782,1.00965472477725,1.57529769298046,1.7115,142.873614222974,0.378180732675286,85.6574179883741,0.647287,0.352713,"#DC66ABFF","sierras","hybrids_gemlakes","hybrid"
"132-131",132,26.2835,22.1935,28.623,20.4205,3.6695,1.826,2.5655,3.7935,38.616,38.616,152.3085,5.308,3.3345,169.0755,5.4955,0,1.18491297050387,0.918301079099756,1.28715947694089,1.40167753433394,2.0109330157406,1.03531010926822,1.50610785867707,1.3955,132.82098494858,0.399794069199847,87.3957283860703,0.879722,0.120278,"#D462A4FF","sierras","hybrids_gemlakes","hybrid"
"132-132",132,29.172,23.896,31.095,26.369,3.457,1.813,1.997,4.174,57.605,29.212,146.114,6.698,3.409,156.281,5.269,-28.393,1.2207900903917,0.938157260009648,1.10629906329402,1.17922560582502,1.90678433535576,0.786652732158853,2.09013520280421,1.6555,124.339341402353,0.373543140668266,72.515163471858,0.505196,0.494804,"#B364ADFF","sierras","hybrids_gemlakes","hybrid"
"132-133",132,25.5275,22.2945,26.872,21.7485,3.534,2.5895,2.5785,4.0895,60.1865,48.4785,147.208,6.1875,2.906,152.6055,6.123,-11.708,1.1448205405441,0.950107221106844,1.17354298959642,1.2352701703003,1.36776244633378,0.98885235809035,1.58612254953718,1.4895,142.118167204554,0.318805432198249,73.7316855466035,0.504547,0.495453,"#C575B7FF","sierras","hybrids_gemlakes","hybrid"
"132-134",132,26.262,22.7465,28.508,21.8485,2.638,1.7095,2.3415,4.03,60.6845,50.784,155.626,5.7575,2.9965,143.69,4.3475,-9.9005,1.15462859093094,0.921415184333987,1.20201667638453,1.30473823436156,1.54947164162745,0.755866916853269,1.72076688822334,1.67275,109.028908781535,0.475521015970787,82.224278738261,0.704344,0.295656,"#B15194FF","sierras","hybrids_gemlakes","hybrid"
"132-135",132,26.515,23.2025,26.389,21.144,3.7575,1.864,2.232,2.6805,67.651,44.884,145.78,5.9735,3.197,146.569,5.6215,-22.7675,1.14620625958627,1.01957230424377,1.25294769696747,1.24116827968722,2.10362432914745,0.941883443400023,1.20164929851512,1.7935,112.556013737766,0.465459781582471,84.7151358210557,0.877278,0.122722,"#BC5293FF","sierras","hybrids_gemlakes","hybrid"
"132-136",132,25.618,21.3195,26.137,21.415,3.345,1.6855,1.7995,2.883,62.1235,43.2355,151.5545,5.036,2.463,146.3215,5.0305,-18.8885,1.20237955911027,0.980094997805955,1.19664793263832,1.22104504478114,1.99586682837416,1.00062108418937,1.59928876007111,0.9885,123.572844049207,0.453130678747859,90.3009178674544,0.888739,0.111261,"#D05993FF","sierras","hybrids_gemlakes","hybrid"
"132-137",132,25.261,22.505,25.1075,20.32,3.405,2.1965,2.7905,3.705,65.4365,57.6635,147.4445,6.3615,3.1225,147.119,5.601,-7.773,1.12426443910304,1.00785976072566,1.24324637868709,1.2350728782602,1.55898633869297,0.882833510787663,1.33443131425298,1.4975,115.895068391708,0.427942761608843,83.166289011524,0.764508,0.235492,"#BA5C98FF","sierras","hybrids_gemlakes","hybrid"
"132-138",132,24.875,21.5375,28.466,19.548,3.228,1.387,2.186,3.1495,66.8825,40.924,141.6335,5.319,2.675,151.484,4.615,-25.959,1.15469090928199,0.873629664190727,1.27241156292776,1.45721893162119,2.33002557144348,0.867460217928329,1.43975714448404,1.354,106.643728943607,0.484749325557492,86.6666682965068,0.867942,0.132058,"#B75189FF","sierras","hybrids_gemlakes","hybrid"
"132-139",132,27.9875,24.5815,29.4445,22.3815,3.104,2.432,1.7965,3.066,40.802,40.802,156.159,4.9635,2.389,163.04,5.536,0,1.13880557041922,0.950791907439436,1.25060699419497,1.31544361174973,1.28231877298218,1.11560357060927,1.69737355053316,1.209,125.447626421491,0.447645421592637,87.797772595455,0.99999,1e-05,"#D1559AFF","sierras","hybrids_gemlakes","hybrid"
"132-140",132,24.759,22.089,27.1455,19.1575,3.3355,1.8575,2.0535,2.9795,89.7195,89.7195,129.0365,5.491,2.5165,141.244,5.193,0,1.12158444674197,0.911863950650734,1.29220046171638,1.41690203060622,1.79303135191663,0.946811414632386,1.45559358088609,1.184,114.92574826759,0.423657307018977,82.5313663354084,0.774374,0.225626,"#B85C99FF","sierras","hybrids_gemlakes","hybrid"
