"newID","pop","blue_brightness","green_brightness","yellow_brightness","red_brightness","total_brightness","chroma","hue_radians","hue_degrees","modified_hue","rgb"
"129-082","129",0.201445128891536,0.104039002123309,0.172863230817436,0.52165263816772,130.638759518684,0.418590580290279,6.21485086329608,356.084724770102,86.0847247701017,"#D35BA1FF"
"129-083","129",0.253231508221509,0.158791908757487,0.153658735646186,0.434317847374818,153.054725086831,0.292966346001205,5.93639829181609,340.130567629733,70.130567629733,"#C67FC1FF"
"129-084","129",0.19038205655477,0.0955833964631327,0.170453067536734,0.543581479445364,126.001009902115,0.448441129869947,6.23873007465633,357.452902799145,87.4529027991447,"#D2559AFF"
"129-085","129",0.181043529908897,0.101806740497809,0.166321466621357,0.550828262971937,116.545046471113,0.449262803704497,6.25041006009073,358.12211666931,88.1221166693101,"#C85593FF"
"129-086","129",0.208160362798599,0.120364050945448,0.177381413757646,0.494094172498307,137.995796257973,0.374995396585052,6.20101466381201,355.291968935163,85.2919689351631,"#D567AAFF"
"129-087","129",0.189208735979663,0.0943005052983948,0.167933358758136,0.548557399963806,128.434069737817,0.454754843874126,6.23638394528283,357.318479487851,87.3184794878514,"#D3539CFF"
"129-088","129",0.188891540080666,0.104744483565886,0.17056680971562,0.535797166637828,129.820037499321,0.43144201386336,6.2406993095016,357.565731644649,87.5657316446487,"#D35A9FFF"
"129-089","129",0.220384368444299,0.110436143635671,0.179307964568113,0.489871523351916,142.481506248341,0.381652300315105,6.1753486107708,353.821412419143,83.8214124191429,"#DB63ACFF"
"129-090","129",0.228075927854212,0.108036223008814,0.128932159497316,0.534955689639658,116.185202286059,0.438280410002968,6.05499941441804,346.925911400339,76.9259114003386,"#B454A1FF"
"129-091","129",0.222079254103539,0.129346290239538,0.182772283567573,0.465802172089351,147.843892744762,0.338744148826294,6.16688597430504,353.336539066101,83.3365390661013,"#DB70B3FF"
"129-092","129",0.195660042704088,0.100690950583992,0.169986147040709,0.533662859671212,130.335217305909,0.433732432470949,6.22395775087237,356.606510992723,86.6065109927228,"#D457A1FF"
"129-093","129",0.195840252747078,0.105539716048838,0.181067861058341,0.517552170145743,134.278636228327,0.412277195448839,6.24734642337655,357.946583215626,87.9465832156263,"#D85FA1FF"
"129-094","129",0.234368204579041,0.149284045195557,0.159309157349406,0.457038592875996,144.443916456458,0.316775507558605,6.04396302315552,346.293572759941,76.2935727599414,"#C877B7FF"
"129-095","129",0.188664653141821,0.0956724014741628,0.167705176485521,0.547957768898495,126.833732898063,0.452770751316678,6.23687717102298,357.346739241109,87.3467392411093,"#D2539BFF"
"129-096","129",0.236983296353416,0.146295007349958,0.149557092959692,0.467164603336935,139.394365193506,0.332566743178999,6.01717602924277,344.758791062898,74.7587910628977,"#C173B5FF"
"129-097","129",0.194830269423417,0.102538540585189,0.178138488781221,0.524492701210173,132.463186965288,0.422284180629279,6.24364764263647,357.734658689875,87.7346586898753,"#D75BA0FF"
"129-098","129",0.201468773672851,0.102064196888479,0.168930087054258,0.527536942384412,129.671192349367,0.426715154742258,6.20685733384695,355.626729269253,85.6267292692526,"#D258A1FF"
"129-099","129",0.208906387705939,0.110097737093347,0.123562028762007,0.557433846438707,106.043522019639,0.455404495287205,6.0946672460312,349.198710734208,79.1987107342082,"#A95397FF"
"129-100","129",0.223994273013741,0.148142735212816,0.168768056405286,0.459094935368156,146.426476591785,0.315818311347411,6.1074145706411,349.929078634439,79.9290786344386,"#CE79B4FF"
"129-101","129",0.21472804387113,0.128795948548703,0.19433378527441,0.462142222305756,151.052092625467,0.333969555515801,6.22208106910695,356.498985048075,86.4989850480752,"#E174B0FF"
"129-102","129",0.213157506524922,0.123574723082579,0.172408859283362,0.490858911109137,140.626610439359,0.369537720708381,6.1726913594159,353.669163131402,83.6691631314019,"#D46AACFF"
"129-103","129",0.200011314232676,0.10459748591508,0.176735922375306,0.518655277476939,133.288167183597,0.414711464296802,6.22703149771647,356.782623714181,86.7826237141814,"#D65EA2FF"
"129-104","129",0.179247516532909,0.103539336452987,0.171086790712611,0.546126356301493,124.387832219065,0.44266225001043,6.26474870420545,358.943660461024,88.9436604610239,"#CF5997FF"
"129-105","129",0.217111504806358,0.115501849413913,0.182872286849968,0.48451435892976,144.370902037747,0.370597566405189,6.19066415004537,354.698928180543,84.6989281805426,"#DC67ADFF"
"129-106","129",0.259773543497111,0.155146439948614,0.149518835932396,0.435561180621878,151.132489938286,0.301311346163789,5.90856820189302,338.536020933672,68.5360209336716,"#C37BC1FF"
"129-107","129",0.237022249641929,0.149751955519284,0.143468693429833,0.469757101408954,136.362554273834,0.333400001913316,5.9987614045484,343.703710786593,73.7037107865932,"#BB72B4FF"
"129-108","129",0.270729809740509,0.154525030638119,0.123827933087609,0.450917226533764,123.584887154781,0.330799781063994,5.82303706288869,333.635447651777,63.6354476517768,"#A26FB4FF"
"129-109","129",0.215951948034397,0.131251046293875,0.138374660227441,0.514422345444288,121.218382343432,0.390945622914618,6.08342441614597,348.554544032001,78.5545440320013,"#B564A4FF"
"129-110","129",0.238269895724415,0.140783747641856,0.154866196055327,0.466080160578403,141.632847273326,0.3358183041287,6.03219888034145,345.619537027106,75.6195370271059,"#C771B5FF"
"129-111","129",0.275334280847399,0.206311301913412,0.165600006611354,0.352754410627835,173.181519653382,0.182995068327143,5.64011287574322,323.15466375748,53.1546637574804,"#C0A1D2FF"
"129-112","129",0.259171440987718,0.176146257203317,0.167239847341755,0.397442454467211,167.208668527578,0.239631852711084,5.88945410281655,337.440863727395,67.4408637273953,"#CE8ECAFF"
"129-113","129",0.231668655079053,0.146221365734045,0.156105048121041,0.466004931065861,137.897781185369,0.328589998863071,6.05114544000172,346.705094931932,76.705094931932,"#C273B2FF"
"129-114","129",0.208357548745261,0.11795267677812,0.177616446778211,0.496073327698408,144.049959797994,0.379368214275433,6.20206400374458,355.352091684574,85.3520916845739,"#DB66ADFF"
"129-115","129",0.250704450942682,0.149936298433635,0.143772303650352,0.455586946973332,134.833644657068,0.323816001885771,5.94664334341877,340.71756584746,70.7175658474604,"#B872B6FF"
"129-116","129",0.211956888854193,0.0992118241408563,0.139758851624105,0.549072435380846,117.728618467444,0.455617302267039,6.12405251239104,350.882362476495,80.882362476495,"#BD509DFF"
"129-117","129",0.198255284626583,0.122210119978827,0.14318494671284,0.53634964868175,118.251637475895,0.417784982200429,6.15098554749153,352.42551171723,82.4255117172304,"#B9609CFF"
"129-118","129",0.218259466366067,0.123514536697877,0.128463987320428,0.529762009615629,119.717008078348,0.416053166445222,6.0656466631959,347.535953818736,77.535953818736,"#B35EA3FF"
"129-119","129",0.257286780643831,0.157402651490983,0.155876287522385,0.429434280342801,150.659457678538,0.290319298722817,5.92635415135939,339.555080772728,69.5550807727278,"#C47EBFFF"
"129-120","129",0.190226756790112,0.109755014120689,0.176853525158066,0.523164703931133,131.653956452738,0.413625936026081,6.25084796686604,358.147206879355,88.1472068793553,"#D5609FFF"
"129-121","129",0.256290911514755,0.179532599260174,0.169741373699553,0.394435115525517,164.398094765018,0.231676312973944,5.90032030262724,338.063451115894,68.0634511158937,"#CA92C8FF"
"129-122","129",0.235060601131443,0.132116244502222,0.146144252414655,0.48667890195168,132.783531388794,0.365541783010844,6.03747498177732,345.921835371664,75.9218353716639,"#C068AEFF"
"129-123","129",0.249894914635597,0.146005864861657,0.118355091759437,0.48574412874331,118.665659076983,0.364314167920507,5.91377936905463,338.834598818369,68.8345988183694,"#A268ADFF"
"129-124","129",0.239878772045269,0.147392818994805,0.14738852866843,0.465339880291496,140.273814528453,0.331126530056274,6.00009951796265,343.78037903774,73.7803790377397,"#C074B7FF"
"129-125","129",0.23833977967015,0.133801582681588,0.129927023994315,0.497931613653948,117.765529070337,0.37992631528911,5.99381156926303,343.420106115457,73.4201061154567,"#AD62A8FF"
"129-126","129",0.267289203694811,0.18515022727133,0.145337449127776,0.402223119906083,145.903855343704,0.248983676490643,5.77132704414161,330.672681819027,60.6726818190269,"#B189C3FF"
"129-127","129",0.202132870948606,0.0938862609465436,0.10978870290747,0.594192165197381,100.547656586239,0.508756762313247,6.1006641101627,349.542305739257,79.5423057392568,"#A54591FF"
"129-128","129",0.241655247908616,0.134446592462422,0.14017123018948,0.483726929439481,131.130641065567,0.363724840574885,6.00041900076975,343.798684054213,73.7986840542135,"#BA6AB0FF"
"129-129","129",0.244511555400306,0.169929271086348,0.161035712103751,0.424523461409596,149.103308149022,0.267929875453301,5.96635252848609,341.846818969461,71.8468189694605,"#C186BDFF"
"129-130","129",0.200410567801109,0.11143838005813,0.139148413267943,0.549002638872818,113.971456776341,0.441832018045425,6.14408228654677,352.029984000219,82.0299840002187,"#B75798FF"
"129-131","129",0.251563051519436,0.178814005517064,0.148334761614407,0.421288181349093,146.60280865075,0.263533310574087,5.88069734700876,336.939138577382,66.9391385773819,"#B885BEFF"
"129-132","129",0.246053808840964,0.131790305476384,0.140624428598789,0.481531457083863,131.770058103563,0.365286500360984,5.99039900459459,343.224580562639,73.2245805626395,"#BB68B1FF"
"129-133","129",0.273933556570537,0.197698974618669,0.154773304166667,0.373594164644127,155.595594625091,0.212457721975564,5.68775420837975,325.884311047932,55.8843110479323,"#B693C9FF"
"129-134","129",0.256177494578486,0.17602134815766,0.148198876282018,0.419602280981835,141.190364305522,0.266441462322796,5.86591983006509,336.092449224827,66.0924492248267,"#B384BDFF"
"129-135","129",0.264365031029173,0.172319133466651,0.144439322364106,0.41887651314007,142.880497204254,0.274176434199296,5.83047611943647,334.061674195524,64.0616741955236,"#B382C0FF"
"129-136","129",0.252383391056732,0.19190698490059,0.164283243017324,0.391426381025355,159.685155941635,0.218104620571313,5.86737068943369,336.175577343314,66.1755773433143,"#C294C7FF"
"129-137","129",0.270148752160347,0.179192121014427,0.142044638227617,0.408614488597608,142.321140725921,0.262764698454648,5.77393357343455,330.822024946689,60.8220249466892,"#AE84C1FF"
"129-138","129",0.17712508210193,0.09372766105966,0.164226633246663,0.564920623591748,118.711443445791,0.471369470715528,6.25581811461682,358.431975369031,88.4319753690314,"#CC4F93FF"
"129-139","129",0.262936718684392,0.160348824296205,0.133594462509652,0.443119994509752,127.229709725489,0.310948474729031,5.85418664296218,335.420187123592,65.4201871235924,"#A874B6FF"
"129-140","129",0.20723941408277,0.114682229169611,0.128292796584659,0.54978556016296,113.908727813597,0.442207504522369,6.10369464286217,349.715942472613,79.7159424726127,"#B2589BFF"
"129-141","129",0.255495523198914,0.160604156606584,0.125416542941764,0.458483777252738,120.582635012469,0.325042781032031,5.87146077641281,336.409922065059,66.4099220650594,"#A070B2FF"
"129-142","129",0.232345718436484,0.129490573904737,0.148122364500304,0.490041343158475,131.127310615106,0.370257249162959,6.05370392522127,346.851685336959,76.851685336959,"#BF68ADFF"
"129-143","129",0.275028145885667,0.202964468159632,0.160185049694277,0.361822336260424,161.423191310812,0.196022343115149,5.6572353636418,324.135710048833,54.1357100488328,"#B899CDFF"
"129-144","129",0.264817147119667,0.225257180080355,0.186988495483309,0.322937177316669,197.032404700743,0.124894679132539,5.61041597924787,321.45315692366,51.4531569236598,"#D1B7DAFF"
"129-145","129",0.263140587103004,0.184439169024931,0.162690355698641,0.389729888173424,161.633254810201,0.228548743942502,5.82812845409006,333.927162879465,63.9271628794655,"#C590CAFF"
"129-146","129",0.264918812365218,0.186172660050182,0.141384690187559,0.407523837397042,142.525758949105,0.25348969023423,5.7741513494354,330.834502592417,60.8345025924172,"#AC87C2FF"
"129-147","129",0.252534589005761,0.195900750873987,0.168224133819782,0.383340526300471,163.35946600076,0.205528397710871,5.86049751753587,335.781773601702,65.7817736017016,"#C498CAFF"
"129-148","129",0.263661682514066,0.195326927322552,0.160541056866305,0.380470333297077,158.687431401014,0.211924383235704,5.77500123205676,330.883197279703,60.8831972797028,"#BA96C7FF"
"129-149","129",0.259589052163788,0.204227527654321,0.172658241329965,0.363525178851927,171.902057256995,0.181473710353043,5.78363935943715,331.378125521496,61.3781255214957,"#C6A1CBFF"
"129-150","129",0.25158512436334,0.171322030179387,0.15178731214997,0.425305533307303,143.081675641997,0.272886832191851,5.90878832320177,338.548632955644,68.5486329556439,"#B982BBFF"
"130-001","130",0.195228371206341,0.0906155421141087,0.17746422687212,0.53669185980743,125.826368658684,0.446429889266792,6.24338323305818,357.719509136977,87.7195091369766,"#D55199FF"
"130-002","130",0.185635051180252,0.0925485227035582,0.166204620009771,0.555611806106418,119.935402773065,0.463470760772789,6.24124926904094,357.597242005156,87.5972420051558,"#CD4E94FF"
"130-003","130",0.21629434516523,0.111333452993984,0.183247954700126,0.48912424714066,140.03868984186,0.379233368870341,6.19593466147566,355.000906241374,85.0009062413737,"#DB64AAFF"
"130-004","130",0.207646285666353,0.12858139569277,0.197612524808363,0.466159793832514,148.721875886871,0.337727480740834,6.2534712978447,358.297512672699,88.2975126726985,"#E173ADFF"
"131-001","131",0.198256005123489,0.116624446512181,0.183588379127178,0.501531169237153,140.613321286153,0.38518609067728,6.24509677431697,357.817687819127,87.8176878191267,"#DB67A8FF"
"131-002","131",0.177798257293569,0.0921414053743098,0.126880606024237,0.603179731307883,105.428575153492,0.513568669005202,6.18387738024807,354.310074914631,84.3100749146308,"#B3488CFF"
"131-003","131",0.1804573403191,0.0810466257383588,0.156128874029702,0.582367159912839,111.103415295666,0.501910502238179,6.23469458438946,357.221686238587,87.2216862385866,"#C6438EFF"
"131-004","131",0.186283302532788,0.0949045864868231,0.125535388319043,0.593276722661346,107.906091410787,0.502060848101579,6.16189099085784,353.050347595839,83.0503475958392,"#B34993FF"
"131-005","131",0.203779789174604,0.118931876681125,0.175839643475396,0.501448690668875,135.380875702539,0.38353587149709,6.21027187240464,355.822367917593,85.8223679175931,"#D464A8FF"
"131-006","131",0.193405902984629,0.0925416508213283,0.172061137011095,0.541991309182947,127.190627178383,0.449956213909577,6.23573006860348,357.281015113803,87.2810151138029,"#D4529CFF"
"131-007","131",0.189645825894179,0.0987685817052329,0.176249340690482,0.535336251710106,130.664987221872,0.436773163449057,6.25250900274819,358.242377225022,88.2423772250225,"#D7589EFF"
"131-008","131",0.179080923082731,0.0793493873653299,0.159041375032482,0.582528314519457,116.987010788336,0.50357781545461,6.24338045422935,357.719349921813,87.7193499218127,"#CC4590FF"
"131-009","131",0.204642590863524,0.113509356639695,0.141938599367202,0.539909453129579,122.772508857281,0.430985884729597,6.1371774226393,351.634364440208,81.6343644402082,"#BF5BA1FF"
"131-010","131",0.208321146112822,0.105023631134689,0.177553714741578,0.50910150801091,135.068033167157,0.40524753597521,6.20718961559219,355.645767610864,85.6457676108642,"#D75DA5FF"
"131-011","131",0.193453426136529,0.0987329889307875,0.170714759756059,0.537098825176625,130.25591875188,0.438955183744622,6.23136031658678,357.030646765727,87.0306467657268,"#D556A0FF"
"131-012","131",0.17866846975558,0.0941150689470569,0.169887063220948,0.557329398076416,123.293791916235,0.463297558607304,6.26423003263308,358.913942768973,88.9139427689732,"#D15198FF"
"131-013","131",0.185740478807625,0.0963522310468514,0.170448053580262,0.547459236565262,127.14494447836,0.45136613596627,6.24929851073164,358.058429582314,88.0584295823137,"#D3559BFF"
"131-014","131",0.205537424430771,0.121415678854533,0.154847347128759,0.518199549585936,125.47997695779,0.400008654918214,6.15612121748587,352.719763932878,82.7197639328784,"#C363A2FF"
"131-015","131",0.183119017821978,0.0817641020999446,0.15389646601418,0.581220414063897,115.967922819408,0.500310468703976,6.22474320951828,356.651514458116,86.6515144581157,"#C74990FF"
"131-016","131",0.2285856090344,0.140969087774245,0.198090570748467,0.432354732442888,162.456834626367,0.292977031999132,6.17890964961734,354.025444915732,84.0254449157321,"#E67DBEFF"
"131-017","131",0.174823678066588,0.0860249681389198,0.169780525172908,0.569370828621584,123.733769693572,0.483372169489345,6.27275184677301,359.402206752986,89.4022067529863,"#D34D94FF"
"131-018","131",0.198974078283694,0.0990071390412328,0.164538605733439,0.537480176941635,128.086549562796,0.439823153932767,6.20481119056199,355.509493894745,85.5094938947454,"#D055A0FF"
"131-019","131",0.192233817878958,0.0913466893995426,0.167976445003096,0.548443047718404,126.848254484489,0.457739555781673,6.23016664014087,356.962254143272,86.9622541432724,"#D3519BFF"
"131-020","131",0.216150218493524,0.108798885467656,0.176088765340867,0.498962130697953,139.00193241736,0.392214581520549,6.18086519010107,354.137489132117,84.1374891321167,"#D860ACFF"
"131-021","131",0.211248217003246,0.1206280393086,0.184312773836977,0.483810969851176,146.538298767009,0.364180393673323,6.20915589208023,355.758426954985,85.7584269549846,"#DE6BAFFF"
"131-022","131",0.176531210098996,0.0973578551926762,0.162077217674858,0.564033717033469,117.662134013767,0.466899644379651,6.25222297452037,358.225989014747,88.2259890147471,"#CA5194FF"
"131-023","131",0.210435492908187,0.128367847968543,0.189171544376665,0.472025114746604,148.619439887204,0.344314496523917,6.22138863967765,356.459311764166,86.4593117641658,"#DF71B1FF"
"131-024","131",0.197896444704585,0.0874952983205014,0.175607720232276,0.539000536742637,128.246385676152,0.452055049259747,6.23385997587479,357.173866693151,87.1738666931508,"#D74F9DFF"
