newID	pop	avg_long_stamen_length	avg_short_stamen_length	avg_pistil_length	avg_floral_tube_length	avg_crease_to_top_height	avg_crease_to_bottom_height	avg_tube_height_at_base	avg_tube_height_at_inflection	avg_mouth_angle	avg_platform_angle	avg_upper_petal_angle	avg_tube_width_at_mouth	avg_tube_width_at_base	avg_lower_petal_angle	avg_tube_height_at_mouth	avg_mouth_constriction_angle	avg_stamen_length_ratio	avg_longstamen_pistil_ratio	avg_longstamen_tube_ratio	avg_pistil_tube_ratio	avg_floral_crease_ratio	avg_mouth_height_width_ratio	avg_throat_inflation_ratio	avg_nectary_area	total_brightness	chroma	modified_hue
132-111	132	30.393	25.962	30.729	24.839	5.076	2.52	3.143	4.843	62.146	42.158	146.908	7.959	3.957	150.946	7.596	-19.988	1.1706725213773979	0.989065703407205	1.2235999838962923	1.237127098514433	2.0142857142857142	0.954391255182812	1.5408845052497615	1.853	109.391265685372	0.444682320533529	77.0307232772457
132-112	132	28.661	24.872	29.5345	25.102	5.0605	2.1975	2.234	3.678	66.473	33.387	151.34449999999998	6.457	3.6325000000000003	142.1825	7.259	-33.0865	1.1523734332922735	0.9704180619175269	1.1417895030171512	1.1765963598764304	2.510955870379417	1.1344836681066335	1.6445345950401111	1.12675	141.95606038541	0.333166169995757	76.7876470423196
132-113	132	25.559	20.887	28.754	25.308999999999997	4.997	2.4155	3.096	4.707	59.661500000000004	37.8455	143.93900000000002	7.1465	3.481	156.3995	7.412	-21.816	1.2232504130526927	0.889252276913966	1.0096540730232648	1.1357926969709566	2.1837069186536278	1.0385462766673486	1.5364885871636265	1.685	117.792645415873	0.411297081817905	74.189754824299
132-114	132	25.805999999999997	22.653	27.54	22.125500000000002	3.0465	1.971	2.4715	3.4545	41.8775	41.8775	158.4345	4.8605	2.8805	159.6875	5.018000000000001	0	1.1394186657504517	0.9369407088496761	1.166118527403715	1.2447668579748608	1.5495567838147877	1.034333056373589	1.3967647739527371	1.494	118.333879240906	0.48511448200531	85.7996521959024
132-115	132	28.7785	24.642	34.738	26.5945	5.4535	2.7335	3.2785	6.672	37.733999999999995	37.733999999999995	155.815	9.1245	3.731	166.451	8.187	0	1.1685600420924924	0.8297852068861384	1.0817652448654747	1.304797315968914	2.145959492533196	0.9002164045485794	2.031556804266833	1.214	135.238284513809	0.304443215869618	70.5296707744221
132-116	132	24.8215	22.4045	27.778	20.624	4.223	1.623	2.2125000000000004	3.185	59.818	39.469	145.986	6.5489999999999995	2.9495	154.196	5.8455	-20.3495	1.1080934709030688	0.8949298901195091	1.2037173416922142	1.3461310946305307	2.6754662810458205	0.8922350239054702	1.4473155468936478	1.2	134.314331117358	0.376132175501216	77.2341442551029
132-117	132	23.756999999999998	20.175	26.576999999999998	19.887	4.111000000000001	2.3645	2.5235000000000003	4.025	51.176500000000004	42.365	147.9095	5.759	3.1189999999999998	160.9145	6.476	-8.8115	1.1795616202495665	0.8945250728869476	1.1949899888528832	1.3383169846717182	1.7531924510129002	1.1244687985651065	1.5949602248667776	1.2625	134.760335082242	0.363724205602467	81.4317358741357
132-118	132	25.948	23.024	30.6025	25.8115	7.075	2.6769999999999996	3.6145	5.4885	55.631	44.1395	137.401	7.890499999999999	3.2465	166.96800000000002	9.751999999999999	-11.492	1.1274081701784096	0.8486190827544748	1.0044332214286544	1.1843786685920983	2.6394480666561524	1.2372078169199958	1.5159352024319697	1.08425	142.864063670259	0.235569154903273	68.0653336815308
132-119	132	26.597	23.968	25.110500000000002	21.523000000000003	3.1155	1.6945000000000001	2.017	3.196	77.059	55.028999999999996	138.974	5.3580000000000005	2.7355	143.9675	4.8100000000000005	-22.0295	1.1099420837781688	1.0596678621217972	1.2364536249885787	1.1667556321469608	1.8385861599135476	0.9021324696124347	1.5848887131175282	1.66775	128.243993295856	0.440726570298801	88.6914865059966
132-120	132	25.6565	22.1485	28.59	22.194499999999998	3.511	1.967	2.152	3.6319999999999997	43.772999999999996	43.772999999999996	140.8705	6.132	2.652	175.35649999999998	5.4775	0	1.1599931833184112	0.8972767768829296	1.15575151555388	1.2879688106229166	1.7875920582337503	0.8967256402356091	1.6785753013485318	0.7555000000000001	131.779178455494	0.33289053820493397	75.8801751100935
132-121	132	32.629000000000005	29.328000000000003	34.1665	27.7425	4.067	1.4849999999999999	1.6415000000000002	4.221	67.2865	39.417500000000004	143.137	5.657	3.2665	149.5765	5.552	-27.869500000000002	1.1125770359743434	0.9551084991611378	1.1767693864704571	1.2318399793480093	2.849803926492314	0.98134709420524735	2.5701340623083015	1.8613333333333333	128.405842857944	0.414542337587266	81.4216870554155
132-122	132	31.405	27.048	35.217	27.008	3.962	1.862	2.742	3.387	58.392	58.392	149.443	7.323	3.488	152.166	5.824	0	1.1610839988169182	0.8917568219893802	1.1628036137440758	1.3039469786729858	2.1278195488721803	0.7953024716646183	1.2352297592997812	1.1835	127.032153608716	0.373037783671077	76.7305634082721
132-123	132	27.614	23.654	27.184	22.611	3.389	1.943	1.642	3.368	38.011	38.011	149.504	6.089	2.826	172.486	5.332	0	1.1674135452777543	1.015818128310771	1.2212639865552164	1.202246694086949	1.7442099845599586	0.8756774511414025	2.05115712545676	1.4380000000000002	144.796420111682	0.342264151000575	88.4014693769093
132-124	132	29.3615	26.566	28.267	21.949	3.429	2.042	2.3405	3.689	52.277	52.277	151.564	5.8855	2.893	156.159	5.471	0	1.099713920048182	1.039947222885418	1.344389266025787	1.335413914073534	1.679236043095005	0.8113599288150675	1.5722356514250295	1.6083333333333334	119.156406500395	0.470152188858521	87.9762950882878
132-125	132	28.8515	24.9705	29.682499999999997	24.2755	3.2475	1.7025	1.7595	2.9130000000000003	33.967999999999996	33.967999999999996	153.9385	5.6365	3.09	172.0935	4.95	0	1.1580827858931255	0.9721861048099905	1.188430087242371	1.2225317438614283	1.9675939849624062	0.877669005843903	1.6576162911282564	1.9532500000000002	144.291516950012	0.356530768962942	88.2559714758933
132-126	132	27.7985	23.1535	30.5045	21.7655	4.423	1.8995000000000002	1.831	2.8455000000000004	67.9225	37.6905	150.56650000000002	5.777	3.2255000000000003	141.511	6.3225	-30.2315	1.2006257853116176	0.911324453926496	1.277454945675493	1.4017009836160663	2.340970207325885	1.094331443189116	1.5540813587228863	1.45375	133.161339037942	0.386480557553126	78.8215865504563
132-127	132	28.7875	24.7875	30.159	27.211	5.3155	2.398	3.0970000000000004	4.144	71.299	55.292500000000004	126.94649999999999	7.1845	3.2685	161.7545	7.714	-16.0065	1.1613062079395502	0.9545092881714085	1.058283552718442	1.1091248259822883	2.3894426222274516	1.0739900640619289	1.3298223216239835	1.5685	107.739444295768	0.435387581448879	78.655805818339
132-128	132	24.931	22.039	21.139000000000003	20.822499999999998	2.5330000000000004	1.443	1.7185000000000001	2.8	52.94	52.94	138.063	5.4945	2.6645	168.997	3.976	0	1.1307226436238746	1.18051155344779	1.1985606529320583	1.0152700362727174	1.8015691916864314	0.7237543666115095	1.6289627058175782	1.162	120.868225143969	0.469057687369041	88.3238866279613
132-129	132	24.618000000000002	21.423000000000002	25.7035	18.9405	2.8725	1.919	2.1109999999999998	3.8295000000000003	32.8455	26.947499999999998	161.11849999999998	5.746499999999999	3.1814999999999998	166.0365	4.792	-5.8975	1.1492243174095733	0.9577578929744505	1.299658306255366	1.3569690984967804	1.5618759752548113	0.8401586894888033	1.817381115101321	1.038	121.480031120966	0.469675421061645	87.9673639648617
132-130	132	28.627499999999998	25.4145	29.7495	22.2145	4.6695	1.905	2.6085000000000003	4.109	84.47200000000001	30.509999999999998	151.6995	6.5115	3.4505	123.82900000000001	6.5745000000000005	-53.962	1.1263535917795775	0.9623039206232751	1.288762187800543	1.3392009530985045	2.4548160256778173	1.0096547247772527	1.5752976929804574	1.7115	142.873614222974	0.378180732675286	85.6574179883741
132-131	132	26.2835	22.1935	28.623	20.420499999999997	3.6695	1.826	2.5655	3.7935	38.616	38.616	152.30849999999998	5.308	3.3345000000000002	169.0755	5.4955	0	1.1849129705038703	0.9183010790997557	1.2871594769408876	1.4016775343339412	2.0109330157406	1.0353101092682238	1.5061078586770713	1.3955	132.82098494858	0.399794069199847	87.3957283860703
132-132	132	29.172	23.896	31.095	26.369	3.457	1.813	1.997	4.174	57.605	29.212	146.114	6.698	3.409	156.281	5.269	-28.393	1.2207900903916973	0.9381572600096479	1.1062990632940195	1.1792256058250217	1.9067843353557639	0.7866527321588533	2.0901352028042064	1.6555	124.339341402353	0.373543140668266	72.515163471858
132-133	132	25.5275	22.2945	26.872	21.7485	3.534	2.5895	2.5785	4.0895	60.186499999999995	48.4785	147.208	6.1875	2.9059999999999997	152.6055	6.123	-11.708	1.1448205405440954	0.9501072211068443	1.1735429895964247	1.2352701703002982	1.3677624463337807	0.9888523580903504	1.5861225495371838	1.4895	142.118167204554	0.318805432198249	73.7316855466035
132-134	132	26.262	22.746499999999997	28.508	21.8485	2.638	1.7095	2.3415	4.03	60.6845	50.784	155.626	5.7575	2.9965	143.69	4.3475	-9.9005	1.1546285909309355	0.9214151843339866	1.202016676384528	1.304738234361563	1.5494716416274463	0.7558669168532687	1.7207668882233431	1.67275	109.028908781535	0.475521015970787	82.224278738261
132-135	132	26.515	23.2025	26.389	21.144	3.7575000000000003	1.8639999999999999	2.232	2.6805000000000003	67.65100000000001	44.884	145.77999999999997	5.9735	3.197	146.56900000000002	5.6215	-22.7675	1.1462062595862659	1.0195723042437665	1.2529476969674707	1.241168279687224	2.1036243291474546	0.9418834434000232	1.2016492985151215	1.7934999999999999	112.556013737766	0.465459781582471	84.7151358210557
132-136	132	25.618000000000002	21.319499999999998	26.137	21.415	3.3449999999999998	1.6855	1.7995	2.883	62.1235	43.2355	151.55450000000002	5.036	2.463	146.32150000000001	5.0305	-18.8885	1.2023795591102735	0.9800949978059551	1.1966479326383244	1.2210450447811443	1.9958668283741625	1.0006210841893735	1.5992887600711052	0.9884999999999999	123.572844049207	0.453130678747859	90.3009178674544
132-137	132	25.261	22.505000000000003	25.1075	20.32	3.4050000000000002	2.1965000000000003	2.7904999999999998	3.705	65.4365	57.6635	147.4445	6.3614999999999995	3.1225	147.119	5.601	-7.773	1.1242644391030396	1.0078597607256632	1.2432463786870898	1.2350728782601985	1.5589863386929659	0.8828335107876626	1.3344313142529827	1.4975	115.895068391708	0.427942761608843	83.166289011524
132-138	132	24.875	21.5375	28.466	19.548000000000002	3.2279999999999998	1.387	2.186	3.1494999999999997	66.8825	40.924	141.6335	5.319	2.675	151.48399999999998	4.615	-25.959	1.1546909092819946	0.8736296641907271	1.2724115629277593	1.457218931621186	2.330025571443482	0.8674602179283292	1.4397571444840427	1.354	106.643728943607	0.484749325557492	86.6666682965068
132-139	132	27.987499999999997	24.5815	29.444499999999998	22.3815	3.104	2.432	1.7965	3.066	40.802	40.802	156.159	4.9635	2.3890000000000002	163.04	5.536	0	1.1388055704192235	0.9507919074394355	1.2506069941949693	1.315443611749732	1.2823187729821783	1.1156035706092653	1.6973735505331553	1.209	125.447626421491	0.447645421592637	87.797772595455
132-140	132	24.759	22.089	27.1455	19.1575	3.3354999999999997	1.8575	2.0535	2.9795	89.7195	89.7195	129.0365	5.491	2.5164999999999997	141.244	5.193	0	1.121584446741966	0.9118639506507344	1.2922004617163758	1.4169020306062168	1.7930313519166265	0.9468114146323858	1.4555935808860925	1.184	114.92574826759	0.423657307018977	82.5313663354084
132-141	132	23.57	23.0715	22.823	20.2145	3.7155	2.6085000000000003	2.434	3.551	67.233	52.5525	151.70850000000002	5.885	3.0505	141.059	6.324	-14.6805	1.059373454986741	NA	1.2215599896346203	1.079918614554746	1.8387666431891614	1.0719815224773948	1.4608163342683411	1.3286666666666667	142.378169493948	0.310835460111416	77.5235248075072
132-142	132	24.1445	21.113	22.837	20.145	3.599	1.366	1.835	2.6705	76.957	54.423500000000004	153.1045	4.743	2.522	129.939	4.9645	-22.5335	1.1443715213824623	1.0574073704525884	1.1985570130565173	1.1335654782209534	2.6328659484375834	1.0460243025541534	1.455053136856725	0.7285	132.586749011742	0.420157563509473	86.901217239859
132-143	132	26.045	23.113500000000002	28.322499999999998	20.774	3.3075	2.0185	2.167	3.0275	53.426	53.426	153.2105	4.5440000000000005	2.4269999999999996	153.3635	5.3260000000000005	0	1.126813514096734	0.9197006295341287	1.2538146467148639	1.3633528759873483	1.6804284591685272	1.1724367680300647	1.3937808083419512	1.30225	138.895182407512	0.390319040835185	85.0411151954881
132-144	132	24.8435	20.1035	26.614	19.112000000000002	3.3745000000000003	1.4535	1.9104999999999999	3.239	68.7775	40.2495	148.8535	5.12	2.8045	142.36950000000002	4.828	-28.5275	1.2358626571403621	0.9334737276946309	1.2999941645005448	1.3926151193131027	2.32303317261477	0.9428795495081104	1.6943626012330193	1.51425	137.697606396647	0.376025129692963	85.6091845072517
132-145	132	25.297	22.488500000000002	25.311999999999998	19.301000000000002	2.9705	1.506	1.89	2.624	38.576	33.588499999999996	162.225	4.4235	2.5300000000000002	159.1995	4.4765	-4.9875	1.1249917812355021	1.000215054899077	1.3108077498670558	1.3112340876906012	1.9797804547646742	1.0121231296834254	1.382954425365528	1.12575	141.783913084852	0.37844242208199	86.3927688783372
132-146	132	27.455	22.612	30.375	23.988	4.26	2.225	2.652	4.35	33.97	33.97	145.585	6.566	2.776	180.445	6.485	0	1.2141783124004952	0.9038683127572016	1.1445305986326495	1.2662581290645323	1.9146067415730335	0.9876637222053001	1.6402714932126694	1.181	118.732290672382	0.377530151430639	72.0639375106396
132-147	132	25.389499999999998	21.7375	27.2315	24.036	4.4785	2.4735	2.2135	4.3309999999999995	37.0775	24.703	156.321	6.4415	3.008	166.602	6.9525	-12.373999999999999	1.1678266893171014	0.9324589112740855	1.0561539931777402	1.132715503908097	1.8105471923973973	1.083840783410818	1.958995786680323	1.2355	120.662890674013	0.371486866220024	73.2577546582218
133-001	133	27.002	23.0425	26.7505	21.5625	3.376	1.653	2.3615	2.6864999999999997	91.543	52.2585	142.56650000000002	4.890000000000001	2.899	125.8905	5.0285	-39.2845	1.171892375034436	1.0095012403987171	1.2524728416114865	1.2408805267514214	2.470728345398901	1.0306880336223319	1.1378006911673886	2.2545	124.159081392479	0.465439027940775	88.1564143079574
133-002	133	26.893500000000003	24.162	27.548499999999997	22.627	4.2065	1.832	2.1875	3.1995	68.99549999999999	52.11	143.5865	5.315	2.927	147.4185	6.0385	-16.8855	1.1134141398816113	0.9766244408778899	1.1886972312628648	1.217226386369965	2.3445361519246277	1.1338350191576094	1.4602360278546445	1.84325	106.649618211177	0.47166848539194	84.3854104965417
133-003	133	28.042499999999997	23.2625	28.973	21.209	4.401	1.4935	2.268	3.8505000000000003	37.278	26.938000000000002	157.143	5.9945	3.1775	165.5795	5.895	-10.34	1.205425939624408	0.9679259354237342	1.322302406350516	1.3661144349309806	2.9499662520879277	0.9834053904019306	1.726132128556633	1.78	136.259115803922	0.368593555730202	82.1509186222028
133-004	133	27.1505	23.837	26.492	21.8325	2.9025	1.856	2.1849999999999996	2.9625	56.021	45.5715	152.4955	6.2005	2.6725	151.484	4.759499999999999	-10.45	1.1390292295091915	1.0252685127407752	1.2439616503295747	1.213367864720066	1.7005451370035718	0.768016000973918	1.356834065054973	0.9295	111.614094069157	0.472560047686735	81.6021440474441
133-005	133	23.411	21.262999999999998	25.405	20.7255	3.1595	2.1245000000000003	1.884	2.599	35.9865	35.9865	160.62	5.8385	2.553	163.394	5.284000000000001	0	1.1025732661828598	0.9245460863543387	1.1295871874560928	1.2256142234892873	1.488280953982661	0.9059929008114199	1.3795482303222397	0.9795	169.535311853412	0.2651643303884	87.7583551942483
133-006	133	24.243000000000002	21.314999999999998	26.1725	20.7745	3.5015	1.5234999999999999	1.972	2.734	69.944	46.1275	147.499	4.9365000000000006	2.5225	142.55700000000002	5.0245	-23.816499999999998	1.137424676434942	0.9260585512131121	1.1667423764320166	1.2596732916760587	2.3130754084171805	1.017947055281975	1.389103234888435	0.9935	139.981829112213	0.324940393076644	77.0719594215927
133-007	133	24.2225	21.214	25.192	20.235500000000002	2.8354999999999997	1.6684999999999999	2.5105	3.0145	51.6905	41.742	155.601	6.274	3.267	152.70850000000002	4.504	-9.949	1.142170281533076	0.961222066673812	1.197303938969485	1.2451177540820348	1.713248260027782	0.7225390183696089	1.2025578012298779	1.75175	122.811777811316	0.447922206539889	89.7068798966463
133-008	133	28.096	24.4745	27.865499999999997	21.683999999999997	4.0635	1.162	2.115	3.2119999999999997	57.189	36.072500000000005	144.61700000000002	5.4595	3.1595	158.1935	5.225	-21.117	1.1482642271167456	1.008273445977684	1.2957709663492893	1.2851266494993059	3.4998196914787085	0.9580135908212127	1.5308502812095102	1.59975	135.225397714113	0.343764479748232	80.2673411399804
133-009	133	26.914499999999997	23.557499999999997	27.486	22.478	3.9785	1.484	2.1144999999999996	3.6585	57.857	48.900000000000006	140.341	6.3725000000000005	3.0090000000000003	161.80200000000002	5.463	-8.957	1.1425260108574204	0.9791344686481412	1.1974251005693763	1.2228368237402907	2.68388358875308	0.8573023561077762	1.7339529071679642	1.92575	135.80040597524	0.402176248109794	87.5149636833993
133-010	133	27.026	23.2765	26.782	20.4035	4.496	1.7719999999999998	2.3150000000000004	3.6215	57.289500000000004	47.605000000000004	151.10199999999998	5.485	2.834	151.6085	6.2675	-9.684	1.1609587830037986	1.0089966441520315	1.3244550344711392	1.3125667956185736	2.5457859128336917	1.1434519233841423	1.5638156768663365	1.1815	150.064224607293	0.32853588737849	85.3230921908414
133-011	133	20.8955	18.049	24.5775	17.445999999999998	3.4415	1.6035	1.9264999999999999	2.7119999999999997	53.757	43.7385	150.8355	4.6785	2.9539999999999997	155.4085	5.0445	-10.0185	1.157744647041322	0.8507776307017276	1.1979538472948588	1.408601666116242	2.1698126623265	1.078612621397992	1.4136247767494723	1.339	138.70736674154	0.344985367958936	79.0767156987584
133-012	133	28.377	23.338500000000003	31.368	23.4815	5.0415	2.5645	2.5709999999999997	4.548500000000001	43.021	43.021	151.86849999999998	8.0615	3.4295	165.111	7.605499999999999	0	1.2183086615102598	0.9050692141709014	1.2089911114314311	1.335830276417497	1.9671822841792355	0.9471518409415776	1.7708759095672777	1.499	151.740097126787	0.289915482386202	79.4351706059779
133-014	133	29.4465	24.4155	27.941	22.7195	4.6915	1.6179999999999999	2.0745	3.6985	74.057	56.353	135.426	6.436	3.0025	150.517	6.3095	-17.7035	1.2060918399514517	1.0538588495144103	1.296076207813504	1.2298770911203887	2.896033269353807	0.9807970804555075	1.795438309219157	2.3272500000000003	156.273498276858	0.303378287427193	90.2810265604012
133-015	133	25.762	23.188000000000002	27.479	21.519	3.6685	2.2474999999999996	2.056	2.923	59.6665	55.139	147.23149999999998	5.89	2.917	153.10250000000002	5.916	-4.5275	1.1109877829912416	0.9374907839587501	1.1973069018429319	1.2773341379077277	1.6456351962846822	1.0049942108389285	1.4293558761046001	2.05525	147.408370000305	0.321975014651723	79.5538140143215
133-016	133	21.2035	18.8655	25.648000000000003	19.697000000000003	2.9575	1.3185	2.0785	2.658	86.572	45.091	140.55599999999998	4.2425	2.907	132.8725	4.2755	-41.480999999999995	1.1247688018968036	0.8264793713942935	1.076565801158536	1.3027846926432811	2.249381981241726	1.005532207045691	1.2822883389367075	0.95275	164.942447837847	0.257660764927629	76.8389411280692
133-017	133	28.371499999999997	24.923000000000002	30.2025	23.161	4.264	1.5339999999999998	2.142	3.1695	77.58	42.6265	137.664	6.801	3.231	144.75599999999997	5.798	-34.9535	1.1392755645138606	0.9394573485535621	1.2254586484010728	1.3043393776446046	2.783642164892165	0.890163211292457	1.4906456642116015	1.52625	143.079040016037	0.337728308322952	79.4989403335742
133-018	133	25.0305	22.5965	27.6625	20.6935	4.596	0.901	1.9940000000000002	3.1785	65.5805	27.3155	148.8065	5.6925	2.567	145.6125	5.496499999999999	-38.265	1.1076707609881957	0.9048790748801818	1.2095412511185373	1.3367982920470378	5.123419962950855	0.9656654029357441	1.595518425642028	0.9435	139.286591258104	0.342689961785936	76.0176713008335
133-019	133	24.72	21.883499999999998	25.442	19.392000000000003	3.2305	2.341	2.2175000000000002	3.4485	57.9225	57.9225	148.56150000000002	6.474	3.408	153.5165	5.571	0	1.1296174826416787	0.9718077618464743	1.2748953737202897	1.3122822517283983	1.3814148493790763	0.8613332501178222	1.5737512149402941	1.3665	141.13658058708	0.344482630956922	77.3969548180982
133-020	133	29.711	26.255000000000003	31.92	22.205	3.7520000000000002	1.667	2.0774999999999997	3.222	61.516000000000005	46.8475	143.20350000000002	5.7684999999999995	3.153	155.281	5.4190000000000005	-14.6685	1.1316370225979848	0.9309268844166553	1.3391763050953425	1.4382396589031474	2.388898909549632	0.9393036569798057	1.5501842623458322	1.67475	142.797149892329	0.325622500308129	74.8907472015669
133-021	133	26.3575	21.941000000000003	29.427	23.2335	4.0445	1.8744999999999998	2.284	3.512	72.28800000000001	48.088499999999996	140.3635	6.481	3.027	147.3485	5.9185	-24.1995	1.2015751060828386	0.8957147151364496	1.1347254955957515	1.2669601394532322	2.1587330682507107	0.9167709123765041	1.5500340921753115	2.25675	155.076530984208	0.28734881277821	74.5186948941769
133-022	133	24.015	21.4165	23.8925	19.0995	2.9385000000000003	1.984	1.8980000000000001	2.947	42.132000000000005	42.132000000000005	158.15550000000002	5.29	2.9509999999999996	159.713	4.922499999999999	0	1.1213362942656748	1.0053707783111707	1.25747061630837	1.2513857305164346	1.492378579954479	0.932935014196965	1.5511375947995665	1.2974999999999999	153.588024607443	0.312324004956005	85.3074710420553
133-023	133	24.240000000000002	21.1605	24.369999999999997	17.776	3.2565	1.436	2.097	3.3485	42.355999999999995	35.9745	158.5075	4.5575	2.8985000000000003	159.1365	4.693	-6.3815	1.145529302614523	0.9947763608646797	1.365122123108597	1.3733271927339354	2.288528520179591	1.0302480951508535	1.595584064281859	1.1165	140.615795403963	0.347076650513918	78.766283648104
133-024	133	24.299500000000002	21.5015	34.754	21.292	4.804	1.675	2.3765	3.8150000000000004	59.9845	31.401	146.937	6.803	3.278	153.079	6.4785	-28.5835	1.1300426600645568	0.6992137373130368	1.1413337441678535	1.6331285516573648	2.885354880506766	0.951900665162664	1.6194022462704403	1.3912499999999999	138.392140822088	0.352083361500974	80.5157927207031
133-025	133	25.918999999999997	22.5865	27.416	18.9465	3.2695	1.679	2.446	3.285	45.336	38.187	157.3245	5.348000000000001	3.236	157.3395	4.949	-7.149	1.1475663484709464	0.945676436722249	1.3687833712043311	1.4481577849562686	1.9457773858173826	0.9250493437357452	1.3429978772835915	1.5965	139.462350194273	0.378004119756356	86.0006720811799
133-026	133	21.854	18.133	25.4715	19.633000000000003	4.16	1.747	3.3215000000000003	4.119	96.438	72.3735	128.8195	6.4635	3.374	134.743	5.906499999999999	-24.0645	1.2066814301801116	0.8574649201814781	1.1134484999143488	1.299138882308819	2.5813436075537224	0.9147650187713068	1.2461980294770536	1.4715	149.869107337517	0.306117646712349	77.2222929224922
133-027	133	22.935499999999998	21.1545	25.186	17.5685	3.443	1.709	2.203	2.826	50.967	50.967	150.81799999999998	5.355	2.7720000000000002	158.215	5.1525	0	1.084060454372794	0.9108535617377533	1.3070099536556223	1.437342497284724	2.0693363572381465	0.968687410702073	1.2820638754696727	1.05025	143.672645448113	0.35016356883899	87.3107340272968
133-028	133	26.54	23.131	24.6345	21.210500000000003	2.734	2.2265	2.1559999999999997	2.604	63.0555	52.0385	144.9155	5.3325	2.977	152.029	4.96	-11.017	1.1485058656920168	1.077508384962906	1.251296744504864	1.1614787324729932	1.2279464053648717	0.9347173390164705	1.2088941581235324	1.65225	122.834694913062	0.473536169117187	87.861837016788
133-029	133	25.543	22.000999999999998	29.191000000000003	20.8075	3.06	2.0435	2.4909999999999997	2.9845	61.263999999999996	61.263999999999996	147.995	5.2219999999999995	3.5285	150.74099999999999	5.103	0	1.1610028805652908	0.874994922737219	1.2275004381200358	1.4030148819165036	1.5440556308203044	0.9781861657957397	1.1965875212326398	1.96	155.072336887094	0.308589268461664	87.5969226651542
133-030	133	27.0785	23.3005	28.9695	22.974	5.085	1.365	2.247	4.3155	71.0095	39.81	143.63099999999997	6.5329999999999995	3.3525	145.3595	6.449999999999999	-31.198999999999998	1.1625441283203592	0.9347305086161839	1.1790722592049718	1.2613569959811524	3.864386373341782	0.9874379100551267	1.9314540718772275	0.895	124.015192108135	0.383028794661842	76.4323382816596
133-031	133	26.008499999999998	23.075499999999998	27.9215	20.7125	3.165	1.7455	2.2184999999999997	3.9805	62.6575	43.2125	149.7105	5.557499999999999	3.546	147.632	4.910500000000001	-19.445	1.127125508441991	0.9314360244259523	1.2559256378310852	1.348457943186094	1.821435051961192	0.8833336842582635	1.7938929760252529	1.93575	130.316994242344	0.384653470008488	79.560241696784
133-032	133	26.7425	22.676499999999997	27.994	19.929499999999997	4.262	1.712	2.3015	3.837	39.3215	33.9295	149.6905	6.2785	3.2755	170.9885	5.974	-5.3915	1.1791597136430163	0.955260745727871	1.341621671418855	1.4044392494708298	2.4971260434964404	0.9510698971733067	1.6814939391822432	1.9980000000000002	132.678745131169	0.360862574804895	79.7397136447375
133-033	133	27.4225	25.237499999999997	30.6085	22.808999999999997	3.8760000000000003	1.963	2.111	3.4625	49.9025	46.159499999999994	153.9365	5.659000000000001	3.555	156.1605	5.8385	-3.743	1.0870420837356298	0.8961111361089951	1.2023496172606003	1.3423478921776275	1.9920137717467814	1.0324492874091162	1.6531592705244769	1.5314999999999999	133.234564616016	0.378343050375329	84.0264411980657
133-034	133	25.246499999999997	22.9575	28.228	19.935	3.9105	1.9685000000000001	2.234	3.1205	65.22399999999999	56.631	142.35250000000002	5.7735	3.5805	152.4225	5.879	-8.5935	1.0996808599028016	0.8943624456528027	1.2664794026639576	1.4161981895500744	1.9975380517148071	1.0192955496059977	1.397397711759226	1.2205	116.496326088831	0.494516892534524	89.0004684930159
133-035	133	23.9655	19.532	28.66	19.235	3.6814999999999998	2.625	2.7705	3.7110000000000003	45.556	45.556	148.615	6.484999999999999	2.9985	165.829	6.3065	0	1.226841787777182	0.8361479421622287	1.247503105167892	1.4933053307410464	1.4498284183372587	0.9800163175347352	1.3363554482618605	2.0813333333333333	167.713101460253	0.270383399633841	87.3225656562863
133-036	133	27.075000000000003	23.579	28.2	19.4215	4.082	2.035	2.3705	2.917	59.4155	44.974500000000006	147.409	6.4855	2.9035	153.1755	6.1165	-14.441	1.1485672541182472	0.9600506310379454	1.3958146123283233	1.4549786941033576	2.1638632895486793	0.9455194699417848	1.240648473658919	1.7636666666666665	116.288568271488	0.439078427249622	83.5021435596627
133-037	133	27.0715	23.4555	26.1925	19.2375	3.7035	2.2395	2.4815	3.5805	49.621	49.621	149.01999999999998	6.75	3.512	161.35899999999998	5.9435	0	1.1541947049948902	1.0336366434715671	1.4072768300824157	1.361596481994111	1.6691343135416816	0.8806169264423046	1.4422271084834462	2.24575	132.600491358517	0.41502284032368	87.5980486592356
133-038	133	23.259999999999998	20.872999999999998	24.5075	19.746000000000002	3.9124999999999996	1.445	2.3209999999999997	3.225	61.176	37.3015	148.47000000000003	4.922499999999999	2.9610000000000003	150.35399999999998	5.3575	-23.874499999999998	1.1145203526772636	0.9491199857453037	1.1782177786367907	1.2413669657854967	2.88965552401297	1.096182148281029	1.4039462047015705	1.0965	150.416596579976	0.334725281823785	87.1957953929639
133-039	133	26.623	23.932000000000002	29.459	20.081	3.4635	1.7805	2.1334999999999997	2.6795	55.9085	44.9735	153.60899999999998	6.1585	3.0765000000000002	150.4825	5.244	-10.935	1.1125496544234745	0.9041897167351118	1.3257382684869032	1.4670488235321615	1.9769471450644391	0.859090576043972	1.263517560829189	1.65075	113.659276091056	0.435224662912958	80.9611745242609
